Unnamed: 0,Age,Overall rating,Potential,ID,foot,Acceleration,Sprint speed,Stamina,Strength,Interceptions,Vision,Composure,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Positioning,Weak foot,Skill moves,Attacking work rate,Defensive work rate,Unnamed: 28,Player_Name,Positions,Primary_Position,Match_Name,Club,Contract_End_Year,Height_cm,Weight_kg,Value_EUR,Wage_EUR,BMI,Value_per_Overall
,20,72,82,271248,Left,85,85,67,69,30,61,65,30,30,10,15,8,2,2,,,,E. Mayenda,ST RM LM RW,ST,E. Mayenda,Sunderland,2030,180.0,75.0,5000000.0,31000.0,23.15,69444.44
,18,72,84,273459,Left,70,73,73,47,61,73,72,62,58,7,8,6,3,3,,,,C. Rigg,CAM CM RM,CAM,C. Rigg,Sunderland,2030,177.0,67.0,5500000.0,25000.0,21.39,76388.89
,24,72,78,256666,Right,78,83,63,78,70,45,65,72,71,8,7,10,3,2,,,,Y. Mosquera,CB,CB,Y. Mosquera,Wolverhampton Wanderers,2030,188.0,84.0,3400000.0,34000.0,23.77,47222.22
,30,72,72,205990,Right,55,52,43,66,74,69,70,74,72,7,12,10,3,2,,,,H. Reed,CDM CM,CDM,H. Reed,Fulham FC,2027,176.0,74.0,2000000.0,48000.0,23.89,27777.78
,23,72,76,256268,Right,61,76,59,78,20,57,70,35,20,9,7,8,3,3,,,,A. Broja,ST,ST,A. Broja,Burnley,2030,191.0,83.0,3400000.0,35000.0,22.75,47222.22
,21,72,78,264880,Left,84,81,62,77,32,69,70,36,33,14,12,8,3,3,,,,L. Tchaouna,RM ST RW,RM,L. Tchaouna,Burnley,2029,180.0,67.0,3800000.0,27000.0,20.68,52777.78
,27,72,72,243388,Left,68,70,69,68,68,74,72,70,70,10,6,8,3,3,,,,B. Sosa,LB LM,LB,B. Sosa,Crystal Palace,2028,187.0,79.0,2300000.0,46000.0,22.59,31944.44
,22,72,81,258490,Left,56,64,59,78,68,58,62,75,73,10,12,8,3,2,,,,C. Riad,CB,CB,C. Riad,Crystal Palace,2029,190.0,78.0,4900000.0,40000.0,21.61,68055.56
,19,72,81,274699,Right,79,74,69,76,28,49,68,27,26,13,7,10,3,3,,,,S. Tzimas,ST,ST,S. Tzimas,Brighton & Hove Albion,2030,186.0,78.0,5000000.0,40000.0,22.55,69444.44
,26,72,73,231445,Left,67,68,52,68,62,73,75,66,65,11,13,10,3,3,,,,J. Dasilva,CM CDM,CM,J. Dasilva,Brentford,2028,184.0,75.0,2700000.0,43000.0,22.15,37500.0
,19,72,85,70903,Right,71,67,68,58,65,73,58,69,66,9,8,12,3,2,,,,A. Tóth,CM CDM,CM,A. Toth,AFC Bournemouth,2031,181.0,70.0,5500000.0,30000.0,21.37,76388.89
,37,72,72,172203,Right,26,29,29,80,22,48,49,13,12,70,71,73,5,1,,,,F. Forster,GK,GK,F. Forster,AFC Bournemouth,2030,201.0,93.0,250000.0,17000.0,23.02,3472.22
,19,72,82,77633,Right,83,88,59,64,34,55,67,31,25,13,9,14,3,3,,,,R. Fofana,ST,ST,R. Fofana,RC Lens,2027,182.0,75.0,5000000.0,15000.0,22.64,69444.44
,28,72,72,227794,Left,74,78,69,75,68,66,70,70,71,10,7,9,2,2,,,,C. Verdonk,LB CB LM,LB,C. Verdonk,Lille OSC,2028,174.0,69.0,2100000.0,20000.0,22.79,29166.67
,18,72,82,278172,Left,75,79,68,48,62,69,70,65,58,9,8,12,2,3,,,,E. Mbappé,RM CM RW,RM,E. Mbappe,Lille OSC,2027,180.0,70.0,4900000.0,13000.0,21.6,68055.56
,33,72,72,210372,Left,58,64,48,57,32,75,72,29,23,12,6,7,3,4,,,,R. Ghezzal,RM RW,RM,R. Ghezzal,Olympique Lyonnais,2029,182.0,70.0,1500000.0,15000.0,21.13,20833.33
,23,72,78,70118,Left,42,46,31,73,14,57,35,13,10,71,69,72,3,1,,,,J. Fischer,GK,GK,J. Fischer,FC Metz,2029,197.0,85.0,3000000.0,6000.0,21.9,41666.67
,34,72,72,198200,Right,42,48,64,70,72,70,73,72,67,8,13,15,4,2,,,,B. Stambouli,CDM CM,CDM,B. Stambouli,FC Metz,2029,180.0,80.0,800000.0,11000.0,24.69,11111.11
,30,72,72,225293,Right,69,73,71,81,19,61,61,17,17,13,14,15,3,3,,,,H. Diallo,ST,ST,H. Diallo,FC Metz,2028,186.0,79.0,2300000.0,13000.0,22.84,31944.44
,28,72,72,236723,Left,84,77,52,68,69,64,63,71,70,14,14,11,2,3,,,,F. Ballo-Touré,LB LM,LB,F. Ballo-Toure,FC Metz,2028,182.0,70.0,2100000.0,11000.0,21.13,29166.67
,27,72,72,241238,Left,68,72,88,68,65,73,63,66,61,11,13,11,3,3,,,,J. Deminguet,CM CDM,CM,J. Deminguet,FC Metz,2028,178.0,74.0,2500000.0,11000.0,23.36,34722.22
,24,72,75,245131,Left,90,83,70,32,29,68,64,35,37,9,9,13,4,4,,,,G. Tsitaishvili,LM RM LW,LM,G. Tsitaishvili,"FC Metz Jun 30, 2026 On loan",,171.0,63.0,3200000.0,14000.0,21.55,44444.44
,20,72,80,273933,Left,76,78,75,65,65,59,69,70,69,9,10,8,2,3,,,,K. Ouattara,LB LM,LB,K. Ouattara,AS Monaco,2028,176.0,73.0,4900000.0,15000.0,23.57,68055.56
,34,72,72,189271,Right,49,57,50,66,74,75,74,76,72,9,9,10,4,3,,,,F. Coquelin,CM CDM,CM,F. Coquelin,FC Nantes,2028,177.0,74.0,1100000.0,14000.0,23.62,15277.78
,38,72,72,194209,Right,50,55,45,78,40,68,69,30,42,6,16,6,4,3,,,,Y. El Arabi,ST CAM,ST,Y. El Arabi,FC Nantes,2028,182.0,84.0,800000.0,12000.0,25.36,11111.11
,27,72,72,231235,Right,77,77,81,77,72,54,67,72,72,7,8,14,3,2,,,,K. Amian,RB CB RM,RB,K. Amian,FC Nantes,2028,180.0,78.0,2300000.0,13000.0,24.07,31944.44
,28,72,73,232693,Right,70,73,72,77,68,44,69,75,70,12,5,14,3,2,,,,C. Awaziem,CB,CB,C. Awaziem,FC Nantes,2028,189.0,78.0,2200000.0,14000.0,21.84,30555.56
,25,72,74,252059,Right,56,56,74,73,71,67,70,71,70,11,14,11,2,2,,,,S. Abdul Samed,CDM CM,CDM,S. Abdul Samed,OGC Nice,2028,179.0,69.0,2600000.0,17000.0,21.53,36111.11
,21,72,81,272515,Right,65,69,69,74,70,38,67,74,72,15,8,11,3,2,,,,A. Mendy,CB RB CDM,CB,A. Mendy,OGC Nice,2028,187.0,75.0,4900000.0,13000.0,21.45,68055.56
,21,72,79,273948,Right,73,74,73,77,73,32,61,74,71,13,14,9,3,2,,,,K. Oppong,CB,CB,K. Oppong,OGC Nice,2029,185.0,78.0,4400000.0,13000.0,22.79,61111.11
,22,72,80,260942,Right,85,80,65,78,17,57,70,22,18,14,6,14,4,3,,,,D. Fofana,ST,ST,D. Fofana,"RC Strasbourg Alsace Jun 30, 2026 On loan",,182.0,76.0,5500000.0,60000.0,22.94,76388.89
,22,72,76,269184,Right,66,65,78,74,71,72,73,73,69,14,6,9,3,2,,,,J. Mwanga,CDM CM,CDM,J. Mwanga,RC Strasbourg Alsace,2027,184.0,79.0,3100000.0,27000.0,23.33,43055.56
,27,72,73,230686,Left,68,64,72,67,67,72,69,75,71,8,9,8,3,3,,,,J. Makengo,CAM CM ST,CAM,J. Makengo,FC Lorient,2027,177.0,75.0,2700000.0,15000.0,23.94,37500.0
,27,72,73,253181,Right,87,88,74,80,37,60,66,37,38,12,11,11,4,3,,,,A. Tosin,ST CAM,ST,A. Tosin,FC Lorient,2027,179.0,75.0,2700000.0,16000.0,23.41,37500.0
,24,72,77,257978,Right,71,70,58,61,23,59,58,22,20,5,12,11,3,3,,,,S. Soumano,ST CAM,ST,S. Soumano,FC Lorient,2029,182.0,77.0,3600000.0,14000.0,23.25,50000.0
,24,72,75,248573,Right,80,79,66,76,74,71,78,71,61,6,11,12,3,3,,,,J. Dina Ebimbe,RM LM RW,RM,J. Dina Ebimbe,"Stade Brestois 29 Jun 30, 2026 On loan",,184.0,80.0,3200000.0,19000.0,23.63,44444.44
,21,72,80,261495,Left,82,87,69,81,71,38,65,71,66,5,14,10,3,2,,,,S. Coulibaly,CB,CB,S. Coulibaly,"Stade Brestois 29 Jun 30, 2026 On loan",,191.0,73.0,4900000.0,23000.0,20.01,68055.56
,21,72,80,271691,Right,75,82,71,81,68,45,54,77,73,13,9,6,2,2,,,,J. Diaz,CB,CB,J. Diaz,"Stade Brestois 29 Jun 30, 2026 On loan",,193.0,78.0,4900000.0,4000.0,20.94,68055.56
,29,72,72,228591,Right,73,77,79,75,65,63,66,73,68,8,10,15,2,2,,,,C. Arcus,RB RM,RB,C. Arcus,Angers SCO,2030,180.0,73.0,2100000.0,11000.0,22.53,29166.67
,29,72,72,229158,Right,49,30,64,73,54,78,75,66,65,6,13,8,4,3,,,,B. van den Boomen,CM CDM CAM,CM,B. van den Boomen,"Angers SCO Jun 30, 2026 On loan",,188.0,73.0,2300000.0,14000.0,20.65,31944.44
,25,72,75,240209,Right,73,76,60,78,38,59,68,29,15,11,9,15,3,3,,,,G. Koyalipou,ST RM RW,ST,G. Koyalipou,"Angers SCO Jun 30, 2026 On loan",,184.0,82.0,3100000.0,19000.0,24.22,43055.56
,23,72,79,269725,Right,72,67,85,70,63,74,73,67,61,8,8,10,3,3,,,,L. Mouton,CAM CM,CAM,L. Mouton,Angers SCO,2028,180.0,75.0,4700000.0,10000.0,23.15,65277.78
,23,72,79,269729,Right,57,55,92,62,70,71,69,72,70,12,14,14,3,2,,,,Y. Belkhdim,CM CDM RM CAM,CM,Y. Belkhdim,Angers SCO,2028,175.0,70.0,4700000.0,10000.0,22.86,65277.78
,21,72,79,271061,Left,76,72,73,64,66,42,59,72,69,12,13,11,3,2,,,,J. Ekomié,LB LM,LB,J. Ekomie,Angers SCO,2027,179.0,73.0,4500000.0,8000.0,22.78,62500.0
,24,72,74,273666,Right,74,78,69,56,26,73,69,33,29,9,12,9,3,3,,,,A. Sbaï,LM RM ST LW,LM,A. Sbai,Angers SCO,2027,175.0,68.0,3000000.0,10000.0,22.2,41666.67
,32,72,72,220820,Right,44,42,29,72,18,42,33,19,18,72,70,71,2,1,,,,M. Diaw,GK,GK,M. Diaw,Le Havre AC,2027,197.0,98.0,1200000.0,8000.0,25.25,16666.67
,25,72,77,247264,Right,67,65,90,73,73,58,69,70,68,12,7,14,2,2,,,,A. Seko,CDM CB CM,CDM,A. Seko,Le Havre AC,2027,186.0,78.0,3100000.0,10000.0,22.55,43055.56
,19,72,82,74491,Left,84,91,77,78,67,58,63,70,67,9,14,14,3,3,,,,D. Methalie,LB LM,LB,D. Methalie,Toulouse FC,2030,186.0,70.0,4800000.0,11000.0,20.23,66666.67
,20,72,81,76803,Right,78,84,71,78,21,59,70,28,23,7,8,13,3,3,,,,Emersonn,ST,ST,Emersonn,Toulouse FC,2029,186.0,77.0,5000000.0,14000.0,22.26,69444.44
,24,72,77,257970,Right,79,83,75,62,67,66,68,70,68,12,6,13,3,3,,,,W. Kamanzi,RB RM,RB,W. Kamanzi,Toulouse FC,2029,177.0,70.0,3300000.0,14000.0,22.34,45833.33
,25,72,75,266299,Right,78,77,72,69,14,58,66,19,16,15,6,10,3,2,,,,F. Magri,ST LW RW LM,ST,F. Magri,Toulouse FC,2030,178.0,75.0,3100000.0,18000.0,23.67,43055.56
,28,72,72,231236,Right,79,69,80,59,48,70,68,50,45,6,10,10,3,4,,,,M. Cafaro,LW RW LM,LW,M. Cafaro,Paris FC,2027,178.0,74.0,2400000.0,34000.0,23.36,33333.33
,23,72,77,241266,Right,77,81,73,70,21,63,70,21,19,5,13,15,3,3,,,,W. Geubbels,ST,ST,W. Geubbels,Paris FC,2030,185.0,81.0,3600000.0,29000.0,23.67,50000.0
,20,72,79,266041,Right,89,88,67,40,26,67,64,30,26,14,11,13,4,3,,,,L. Koleosho,RW LW RM,RW,L. Koleosho,"Paris FC Jun 30, 2026 On loan",,175.0,68.0,4600000.0,30000.0,22.2,63888.89
,29,72,72,222493,Right,54,62,55,79,72,59,68,75,74,10,13,15,2,2,,,,M. Friedrich,CB,CB,M. Friedrich,Borussia Mönchengladbach,2030,193.0,84.0,2000000.0,20000.0,22.55,27777.78
,25,72,73,250724,Right,83,94,70,67,17,64,67,31,34,9,11,12,2,3,,,,N. Ngoumou,RM RW LM,RM,N. Ngoumou,Borussia Mönchengladbach,2027,183.0,74.0,2800000.0,19000.0,22.1,38888.89
,20,72,79,264702,Right,55,68,55,76,71,57,66,73,71,15,13,12,3,3,,,,K. Takai,CB,CB,K. Takai,"Borussia Mönchengladbach Jun 30, 2026 On loan",,192.0,90.0,4300000.0,39000.0,24.41,59722.22
,27,72,73,234833,Left,43,43,34,67,19,42,38,11,12,72,67,68,4,1,,,,F. Müller,GK,GK,F. Muller,SC Freiburg,2028,191.0,88.0,2000000.0,12000.0,24.12,27777.78
,30,72,72,234875,Right,63,71,80,80,41,58,59,54,39,8,7,10,2,2,,,,L. Höler,ST CAM CM,ST,L. Holer,SC Freiburg,2028,184.0,82.0,2300000.0,22000.0,24.22,31944.44
,23,72,76,262668,Left,78,84,67,76,70,56,59,72,69,11,14,14,3,2,,,,J. Makengo,LB LM,LB,J. Makengo,SC Freiburg,2029,191.0,81.0,3100000.0,16000.0,22.2,43055.56
,31,72,72,207791,Right,66,65,76,80,54,72,73,59,34,6,11,14,3,3,,,,Y. Poulsen,ST,ST,Y. Poulsen,Hamburger SV,2027,192.0,87.0,2000000.0,20000.0,23.6,27777.78
,31,72,72,236533,Right,63,50,65,85,24,48,69,28,25,10,11,13,4,2,,,,R. Glatzel,ST,ST,R. Glatzel,Hamburger SV,2027,193.0,85.0,2000000.0,20000.0,22.82,27777.78
,24,72,77,251961,Left,88,92,84,67,20,59,68,17,22,9,13,11,2,3,,,,R. Philippe,ST RW CAM,ST,R. Philippe,Hamburger SV,2029,182.0,78.0,3600000.0,17000.0,23.55,50000.0
,25,72,76,256854,Right,56,64,63,77,72,51,68,74,72,9,7,10,3,2,,,,W. Omari,CB,CB,W. Omari,Hamburger SV,2030,188.0,76.0,2900000.0,16000.0,21.5,40277.78
,28,72,73,269962,Right,67,64,84,76,75,44,65,72,72,11,14,10,3,2,,,,D. Elfadli,CB CDM CM,CB,D. Elfadli,Hamburger SV,2028,188.0,78.0,2200000.0,18000.0,22.07,30555.56
,31,72,72,206198,Left,50,53,55,83,72,61,68,73,71,14,15,9,2,2,,,,D. Heintz,CB,CB,D. Heintz,1. FC Köln,2029,188.0,89.0,1600000.0,18000.0,25.18,22222.22
,28,72,73,234727,Right,71,67,69,75,73,53,66,73,72,14,11,9,3,2,,,,T. Hübers,CB,CB,T. Hubers,1. FC Köln,2028,190.0,82.0,2200000.0,18000.0,22.71,30555.56
,23,72,77,254660,Right,84,78,82,58,61,68,62,45,60,15,7,11,3,3,,,,J. Thielmann,RM RW RB,RM,J. Thielmann,1. FC Köln,2028,178.0,72.0,3500000.0,16000.0,22.72,48611.11
,26,72,74,258412,Right,64,78,55,79,68,27,55,76,78,6,7,13,2,2,,,,J. Schmied,CB,CB,J. Schmied,1. FC Köln,2029,188.0,84.0,2600000.0,17000.0,23.77,36111.11
,23,72,79,261313,Left,82,86,87,63,65,63,60,66,64,14,15,11,3,3,,,,K. Lund,LB LM,LB,K. Lund,"1. FC Köln Jun 30, 2026 On loan",,185.0,73.0,4500000.0,4000.0,21.33,62500.0
,23,72,77,269922,Right,67,67,77,67,67,73,72,65,62,10,5,9,3,2,,,,D. Huseinbašić,CM CDM CAM,CM,D. Huseinbasic,1. FC Köln,2027,184.0,76.0,3500000.0,16000.0,22.45,48611.11
,21,72,80,270033,Right,71,89,75,79,68,39,55,76,72,6,14,8,2,2,,,,T. Oermann,CB RB CDM,CB,T. Oermann,Bayer 04 Leverkusen,2029,187.0,76.0,4900000.0,30000.0,21.73,68055.56
,23,72,79,263573,Right,69,68,68,76,71,47,70,73,71,9,14,10,3,2,,,,A. Al Dakhil,CB,CB,A. Al Dakhil,VfB Stuttgart,2028,188.0,81.0,4400000.0,21000.0,22.92,61111.11
,25,72,75,256776,Right,87,86,80,60,70,61,65,69,68,6,15,11,2,3,,,,I. Schmidt,LB CM RB LM,LB,I. Schmidt,"SV Werder Bremen Jun 30, 2026 On loan",,172.0,68.0,2900000.0,34000.0,22.99,40277.78
,24,72,77,266183,Right,90,86,74,62,33,68,60,25,18,12,9,7,3,3,,,,J. Njinmah,ST RM RW,ST,J. Njinmah,SV Werder Bremen,2027,184.0,75.0,3600000.0,19000.0,22.15,50000.0
,34,72,72,199803,Right,36,33,29,61,14,39,48,17,12,74,68,70,2,1,,,,D. Batz,GK,GK,D. Batz,1. FSV Mainz 05,2029,191.0,90.0,400000.0,13000.0,24.67,5555.56
,25,72,73,240669,Right,55,67,82,84,76,45,67,75,76,10,8,11,2,2,,,,L. Maloney,CDM CB CM,CDM,L. Maloney,1. FSV Mainz 05,2028,188.0,89.0,2500000.0,18000.0,25.18,34722.22
,27,72,72,241629,Left,78,67,50,50,72,67,66,70,71,11,7,8,3,3,,,,Rogério,LB LM,LB,Rogerio,VfL Wolfsburg,2027,178.0,70.0,2300000.0,28000.0,22.09,31944.44
,19,72,82,259522,Right,65,66,66,57,44,74,69,46,39,6,14,14,3,3,,,,B. Dárdai,CAM CM,CAM,B. Dardai,VfL Wolfsburg,2029,189.0,71.0,5000000.0,21000.0,19.88,69444.44
,19,72,80,268504,Left,86,89,66,68,52,62,65,53,51,9,10,10,4,3,,,,A. Daghim,RM ST RW,RM,A. Daghim,"VfL Wolfsburg Jun 30, 2026 On loan",,186.0,79.0,5000000.0,10000.0,22.84,69444.44
,20,72,79,270532,Left,67,67,55,68,24,63,68,30,24,6,8,15,3,3,,,,D. Pejčinović,ST,ST,D. Pejcinovic,VfL Wolfsburg,2029,188.0,78.0,4700000.0,24000.0,22.07,65277.78
,19,72,84,278228,Right,76,75,91,65,66,48,57,69,67,5,6,7,3,2,,,,E. Baum,RB RM LB,RB,E. Baum,Eintracht Frankfurt,2028,180.0,77.0,5500000.0,14000.0,23.77,76388.89
,21,72,80,271246,Right,67,68,69,63,31,74,69,36,37,9,5,6,4,4,,,,M. Damar,CAM LM CM,CAM,M. Damar,TSG 1899 Hoffenheim,2029,185.0,73.0,5500000.0,18000.0,21.33,76388.89
,21,72,80,263194,Right,81,75,70,50,40,71,68,45,38,7,9,15,4,3,,,,I. Gharbi,LM CAM LW,LM,I. Gharbi,"FC Augsburg Jun 30, 2026 On loan",,173.0,66.0,5500000.0,8000.0,22.05,76388.89
,25,72,73,271949,Right,41,39,28,78,15,43,41,18,19,73,67,72,2,1,,,,N. Labrović,GK,GK,N. Labrovic,FC Augsburg,2029,196.0,91.0,2100000.0,13000.0,23.69,29166.67
,19,72,82,274226,Right,70,66,65,49,26,71,64,35,42,11,7,5,4,3,,,,M. Kömür,CAM ST CM,CAM,M. Komur,FC Augsburg,2029,183.0,77.0,5000000.0,17000.0,22.99,69444.44
,28,72,72,222542,Right,77,62,83,61,68,57,65,66,73,15,8,14,4,3,,,,M. Saliakas,RB RM CM,RB,M. Saliakas,FC St. Pauli,2030,177.0,74.0,2100000.0,18000.0,23.62,29166.67
,24,72,75,242214,Right,48,49,74,70,73,64,60,73,68,10,7,12,3,2,,,,J. Sands,CDM CM,CDM,J. Sands,"FC St. Pauli Jun 30, 2026 On loan",,186.0,76.0,2900000.0,6000.0,21.97,40277.78
,23,72,77,260464,Right,78,59,79,69,72,77,67,62,56,12,8,7,3,3,,,,J. Fujita,CAM CDM CM,CAM,J. Fujita,FC St. Pauli,2029,175.0,70.0,3500000.0,16000.0,22.86,48611.11
,26,72,73,269264,Right,78,86,94,66,52,68,73,25,29,13,7,10,3,3,,,,M. Kaars,ST,ST,M. Kaars,FC St. Pauli,2027,183.0,74.0,2800000.0,19000.0,22.1,38888.89
,30,72,72,223633,Left,74,64,82,66,66,68,66,69,67,10,9,7,3,3,,,,L. Paçarada,LB LM,LB,L. Pacarada,1. FC Heidenheim 1846,2027,184.0,76.0,2000000.0,21000.0,22.45,27777.78
,30,72,72,224980,Right,84,85,73,74,64,50,65,71,68,9,6,16,2,2,,,,M. Busch,RB CB RM CDM,RB,M. Busch,1. FC Heidenheim 1846,2027,182.0,80.0,2000000.0,21000.0,24.15,27777.78
,28,72,72,232156,Left,85,83,67,71,60,68,70,62,51,5,9,11,4,3,,,,M. Honsak,LM LW ST LB,LM,M. Honsak,1. FC Heidenheim 1846,2027,188.0,80.0,2400000.0,22000.0,22.63,33333.33
,31,72,72,237633,Right,62,65,66,78,26,61,71,34,26,14,14,13,4,2,,,,B. Zivzivadze,ST,ST,B. Zivzivadze,1. FC Heidenheim 1846,2029,189.0,85.0,2000000.0,24000.0,23.8,27777.78
,26,72,74,256292,Right,61,69,90,77,73,62,67,74,70,12,6,9,3,2,,,,J. Schöppner,CDM CM,CDM,J. Schoppner,1. FC Heidenheim 1846,2028,190.0,78.0,2600000.0,20000.0,21.61,36111.11
,27,72,72,257136,Right,84,81,83,65,66,60,68,72,70,10,14,15,2,3,,,,O. Traoré,RB RM,RB,O. Traore,1. FC Heidenheim 1846,2029,187.0,78.0,2300000.0,20000.0,22.31,31944.44
,24,72,75,262754,Right,57,55,72,84,72,67,64,75,71,15,12,13,3,2,,,,J. Niehues,CDM CM,CDM,J. Niehues,1. FC Heidenheim 1846,2027,195.0,89.0,2900000.0,18000.0,23.41,40277.78
,19,72,83,266236,Right,69,79,69,47,24,70,57,30,38,12,12,10,3,3,,,,A. Ibrahimović,LM RM LW,LM,A. Ibrahimovic,"1. FC Heidenheim 1846 Jun 30, 2026 On loan",,176.0,69.0,5000000.0,25000.0,22.28,69444.44
,19,72,83,74207,Right,82,80,70,64,69,61,64,69,66,6,9,13,2,2,,,,K. Nedeljković,RB RM,RB,K. Nedeljkovic,"RB Leipzig Jun 30, 2026 On loan",,184.0,72.0,4800000.0,39000.0,21.27,66666.67
,17,72,81,74483,Left,69,70,64,60,74,50,65,79,70,7,8,9,3,2,,,,H. Ahanor,CB LB,CB,H. Ahanor,Atalanta,2027,184.0,79.0,4500000.0,18000.0,23.33,62500.0
,31,72,72,210864,Right,69,72,62,62,71,59,74,72,71,12,6,9,3,3,,,,E. Hysaj,LB RB LM,LB,E. Hysaj,Lazio,2029,182.0,75.0,1700000.0,22000.0,22.64,23611.11
,23,72,77,257972,Left,69,77,92,81,68,71,74,69,66,9,13,10,3,3,,,,O. Sørensen,CM CAM,CM,O. Sørensen,Parma,2030,184.0,78.0,3500000.0,13000.0,23.04,48611.11
,21,72,80,268913,Right,54,63,74,80,72,45,55,73,72,11,12,5,3,2,,,,A. Circati,CB,CB,A. Circati,Parma,2027,189.0,84.0,4900000.0,11000.0,23.52,68055.56
,20,72,84,275291,Right,71,67,70,61,73,65,74,72,71,7,6,15,3,2,,,,N. Pisilli,CM CAM,CM,N. Pisilli,Roma,2029,180.0,75.0,5500000.0,24000.0,23.15,76388.89
,22,72,80,277695,Right,52,64,71,72,76,39,52,78,72,11,6,7,2,2,,,,D. Ghilardi,CB,CB,D. Ghilardi,Roma,2030,189.0,80.0,4900000.0,27000.0,22.4,68055.56
,21,72,81,272725,Right,59,62,76,66,71,73,72,68,66,15,13,6,3,3,,,,M. Prati,CDM CM CB,CDM,M. Prati,"Torino Jun 30, 2026 On loan",,185.0,77.0,5000000.0,7000.0,22.5,69444.44
,31,72,72,220421,Left,85,80,75,61,69,65,72,70,68,8,9,9,3,3,,,,H. Kamara,LB LM,LB,H. Kamara,Udinese,2030,170.0,67.0,1700000.0,14000.0,23.18,23611.11
,28,72,72,224438,Left,63,56,70,80,24,62,71,23,31,7,13,6,4,3,,,,A. Buksa,ST,ST,A. Buksa,Udinese,2029,191.0,84.0,2400000.0,15000.0,23.03,33333.33
,27,72,72,229973,Right,66,72,76,78,70,71,69,70,67,8,5,8,4,3,,,,J. Piotrowski,CM CDM,CM,J. Piotrowski,Udinese,2029,188.0,79.0,2500000.0,14000.0,22.35,34722.22
,22,72,78,271475,Right,56,60,68,80,72,35,53,74,70,15,10,10,2,2,,,,N. Bertola,CB,CB,N. Bertola,Udinese,2030,192.0,79.0,3400000.0,11000.0,21.43,47222.22
,25,72,75,240657,Right,35,39,43,48,13,30,23,13,10,74,70,72,3,1,,,,F. Ravaglia,GK,GK,F. Ravaglia,Bologna,2028,197.0,94.0,2400000.0,17000.0,24.22,33333.33
,32,72,72,205343,Right,71,68,79,64,70,71,77,73,71,7,10,9,4,3,,,,J. Akpa Akpro,CM CDM,CM,J. Akpa Akpro,Hellas Verona FC,2029,180.0,77.0,1800000.0,10000.0,23.77,25000.0
,31,72,72,212153,Right,39,39,49,65,72,70,72,72,68,12,6,7,3,3,,,,R. Gagliardini,CDM CM,CDM,R. Gagliardini,Hellas Verona FC,2029,190.0,77.0,1600000.0,10000.0,21.33,22222.22
,26,72,73,234795,Right,73,68,77,64,68,71,69,71,70,9,15,6,4,3,,,,A. Bernede,CM CDM,CM,A. Bernede,Hellas Verona FC,2028,178.0,78.0,2700000.0,10000.0,24.62,37500.0
,27,72,72,238009,Left,75,79,66,65,68,68,65,72,70,9,10,7,3,3,,,,M. Frese,LB CB LM,LB,M. Frese,Hellas Verona FC,2027,179.0,75.0,2300000.0,9000.0,23.41,31944.44
,23,72,78,247497,Right,64,78,59,88,72,46,57,73,71,12,14,8,4,2,,,,A. Bella-Kotchap,CB,CB,A. Bella-Kotchap,Hellas Verona FC,2030,190.0,87.0,3400000.0,8000.0,24.1,47222.22
,25,72,74,252000,Left,76,72,72,55,68,65,67,70,69,11,10,13,3,3,,,,D. Bradarić,LB LM,LB,D. Bradaric,Hellas Verona FC,2028,178.0,69.0,2700000.0,9000.0,21.78,37500.0
,23,72,80,255233,Left,87,70,73,63,56,67,64,52,48,10,9,15,4,3,,,,T. Suslov,CAM CM,CAM,T. Suslov,Hellas Verona FC,2027,174.0,75.0,5000000.0,9000.0,24.77,69444.44
,24,72,76,265732,Right,65,65,72,77,66,68,73,75,72,10,11,9,3,2,,,,Àlex Sala,CDM CM,CDM,Alex Sala,Lecce,2028,185.0,77.0,3100000.0,8000.0,22.5,43055.56
,27,72,72,268511,Right,78,80,70,83,29,66,67,41,34,5,6,10,4,3,,,,W. Cheddira,ST,ST,W. Cheddira,"Lecce Jun 30, 2026 On loan",,187.0,80.0,2500000.0,56000.0,22.88,34722.22
,27,72,74,275783,Right,63,66,79,89,68,30,62,75,72,8,8,8,2,2,,,,Kialonda Gaspar,CB,CB,Kialonda Gaspar,Lecce,2027,193.0,88.0,2500000.0,9000.0,23.62,34722.22
,25,72,75,277840,Left,61,66,79,79,67,70,71,74,70,10,14,8,3,3,,,,O. Gandelman,CAM CM RM,CAM,O. Gandelman,Lecce,2029,188.0,84.0,3100000.0,9000.0,23.77,43055.56
,31,72,72,223524,Right,51,55,73,77,73,37,66,74,71,9,12,15,3,2,,,,E. Goldaniga,CB RB,CB,E. Goldaniga,Como,2030,193.0,87.0,1600000.0,51000.0,23.36,22222.22
,23,72,78,251464,Right,74,73,73,70,68,66,62,73,71,5,14,9,3,3,,,,I. Van der Brempt,RB RM,RB,I. Van der Brempt,Como,2028,187.0,76.0,3500000.0,42000.0,21.73,48611.11
,24,72,75,248857,Right,85,87,70,51,52,65,65,48,46,13,11,6,3,3,,,,M. Felici,LM LB,LM,M. Felici,Cagliari,2027,181.0,70.0,3200000.0,8000.0,21.37,44444.44
,28,72,72,237499,Right,68,51,74,76,56,73,70,65,58,8,6,8,4,3,,,,A. Sabiri,CAM CM ST,CAM,A. Sabiri,Fiorentina,2028,186.0,80.0,2400000.0,32000.0,23.12,33333.33
